Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-04-06,84.0938,84.4927,83.2388,84.2102,994626.50670492
2017-04-07,84.2932,84.8152,83.0394,83.9688,838542.81764745
2017-04-10,83.6873,85.3801,83.0814,84.0518,699304.4337721
2017-04-11,84.4516,86.3963,84.4516,86.0261,1033143.0863589
2017-04-12,86.0261,87.404,85.8715,86.9135,1576972.7101522
2017-04-13,87.2828,89.425,86.8018,88.9784,1346047.1976792
2017-04-18,89.3009,90.7962,89.2647,90.1139,1592465.0671578
2017-04-19,90.5147,90.7962,89.988,90.1139,1180426.8483532
2017-04-20,89.7027,91.2055,89.7027,90.5147,954876.44912386
2017-04-21,90.5967,91.8048,90.5967,91.3964,1147715.0556473
2017-04-24,91.487,95.5262,91.487,95.3545,1246139.677527
2017-04-25,95.6121,96.9766,95.0491,96.9766,1412026.2149528
2017-04-26,96.9766,99.2858,95.8411,98.2362,1924965.4433531
2017-04-27,97.5396,97.7114,93.5844,93.6569,1573934.6026667
2017-04-28,94.5653,94.8745,93.3029,93.7476,940632.24183038
2017-05-02,93.3029,95.8029,93.3029,94.2743,1320672.3454723
2017-05-04,94.2743,97.3106,94.1836,95.1636,1308944.3493112
2017-05-05,93.7476,96.0033,93.4212,95.7552,982565.25142676
2017-05-08,96.3755,97.8259,95.0491,97.1484,775926.78309932
2017-05-09,97.7877,97.8259,94.9632,95.6884,1130244.1036321
2017-05-10,95.2018,95.7552,94.5653,95.3163,1096317.6967228
2017-05-11,95.2495,96.1369,91.2866,91.7323,1667278.5949879
2017-05-12,92.6578,93.0577,91.3964,92.1311,711655.98079689
2017-05-15,93.5119,93.5844,91.8954,93.5844,655749.14394541
2017-05-16,93.3487,93.3487,87.8429,89.6225,2264871.9270339
2017-05-17,88.3334,89.2198,85.9831,86.0261,1546265.712072
2017-05-18,85.6635,88.6607,85.0976,88.6607,1666418.1995945
2017-05-19,88.8982,89.7027,86.1892,88.9431,1379199.143936
2017-05-22,89.7027,90.633,87.404,89.6225,1152674.1189869
2017-05-23,89.1387,89.1845,85.7083,85.7083,1385653.6813639
2017-05-24,85.6635,86.3963,84.4927,85.5881,1510917.1899995
2017-05-25,85.9488,88.2914,85.8715,87.6883,1261945.3819414
2017-05-26,87.6883,87.6883,84.9411,84.9411,1130925.2936513
2017-05-29,85.2637,86.2675,85.0976,85.5881,411272.1420292
2017-05-30,85.5881,87.5671,84.3343,87.1978,922663.49710892
2017-05-31,87.2828,88.3334,85.7856,85.7856,4376837.6544536
2017-06-01,85.6635,86.3534,84.1272,84.5327,942110.94816433
2017-06-02,85.2637,86.4736,84.5747,85.4631,790298.84451947
2017-06-05,85.4631,85.5881,83.4048,84.4927,530595.67369751
2017-06-06,84.4927,88.0853,83.9688,87.2828,1048821.9846313
2017-06-07,88.0146,90.2303,87.7656,88.5328,1745498.072914
2017-06-08,89.3009,91.1597,87.8429,90.1492,1512254.4184064
2017-06-09,90.1492,91.5233,89.5061,89.9078,774898.71016267
2017-06-12,90.1845,91.0414,89.0595,89.7027,1094545.5546883
2017-06-13,89.7465,90.3544,88.0146,89.5862,932807.98847156
2017-06-14,89.5509,91.7323,89.4612,91.696,1259754.0460489
2017-06-16,90.5509,92.5767,89.7027,92.3315,2394733.9922913
2017-06-19,92.9308,95.1636,92.2132,94.1025,762166.74471178
2017-06-20,95.2018,95.9651,94.6741,95.6884,1478507.2168714
2017-06-21,94.5195,97.5396,93.1483,97.5014,1326563.0671613
2017-06-22,96.1846,96.9384,94.1836,95.2781,1260357.6852043
2017-06-23,94.8745,96.4136,94.7199,95.1636,1694941.1976747
2017-06-26,96.2228,96.8621,94.5653,94.5653,639301.0249437
2017-06-27,93.7476,94.5195,90.8324,91.7323,1295847.6852039
2017-06-28,91.7323,91.968,90.2303,90.3544,559249.66985837
2017-06-29,91.1139,92.9308,90.8697,92.9308,1015826.1880866
2017-06-30,92.4584,92.9126,90.4336,90.4336,932231.59691686
2017-07-03,91.0052,91.0052,89.0595,89.988,415235.61995621
2017-07-04,89.7027,90.0691,88.5328,89.1845,602786.09596145
2017-07-05,89.7027,91.5233,89.5061,91.5233,658068.33396457
2017-07-06,91.8048,91.8048,88.5748,89.7027,855528.55277198
2017-07-07,89.7027,90.6788,89.0595,89.425,603559.50862939
2017-07-10,90.1845,91.1597,89.3811,90.1139,577683.71976216
2017-07-11,90.5147,91.2866,89.1034,89.1034,625522.12283256
2017-07-12,88.8982,92.0863,88.8982,91.2504,799616.47599728
2017-07-13,92.2313,92.8668,91.0691,92.8668,743318.74087325
2017-07-14,92.5672,93.9842,91.405,93.821,607451.72360055
2017-07-17,94.2294,94.7743,92.4126,93.321,709964.53358002
2017-07-18,93.821,94.4833,92.2046,92.9393,695302.18041322
2017-07-19,93.2304,93.6121,91.487,92.1588,971587.61227143
2017-07-20,91.904,92.9126,90.7876,91.2504,1088361.3972987
2017-07-21,90.9059,91.487,88.1702,88.2914,1272458.763899
2017-07-24,88.9965,88.9965,86.758,87.9202,1336358.5796371
2017-07-25,88.1272,88.6273,86.8438,88.049,1399046.9251258
2017-07-26,88.007,90.7055,87.258,89.8277,698983.75047076
2017-07-27,90.3277,90.3696,87.3009,87.5499,546311.25143244
2017-07-28,87.258,88.5834,87.258,88.4631,432879.48943775
2017-07-31,88.4202,90.4059,88.007,88.2914,1120000.0537282
2017-08-01,88.7122,89.2112,87.8343,89.2112,659273.51630621
2017-08-02,89.5862,89.7923,88.1272,88.4631,407265.69673175
2017-08-03,88.8753,89.2112,87.8343,88.5061,667983.31668997
2017-08-04,88.7904,89.4164,87.8772,88.1272,364699.70440984
2017-08-07,88.1702,88.8334,87.3009,87.5853,474958.16889977
2017-08-08,87.6282,89.6664,87.465,89.6664,720923.30901174
2017-08-09,89.6664,89.7465,88.3763,89.4965,607381.50862934
2017-08-10,89.1215,89.4965,88.4202,88.8334,646930.35315857
2017-08-11,88.3763,88.8334,88.007,88.2131,571339.22072194
2017-08-14,88.5834,89.1664,87.465,88.5395,355414.56045603
2017-08-16,88.5834,90.8601,88.4631,89.4526,783654.62187081
2017-08-17,89.3362,90.1225,87.6711,87.6711,612423.36275595
2017-08-18,87.465,90.1225,87.465,89.9527,503456.01534854
2017-08-21,89.6664,90.6607,89.0853,89.6664,737127.24759118
2017-08-22,89.3362,90.0777,88.8334,89.4164,615573.60459852
2017-08-23,89.4526,90.5786,89.1215,90.3277,683821.50862834
2017-08-24,90.6149,95.0586,90.6149,94.6836,2687223.362729
2017-08-25,95.4785,97.0529,95.4403,95.6884,1010835.6852076
2017-08-28,95.5167,100.335,95.5167,99.5053,1141282.5258969
2017-08-29,99.0091,100.335,95.9365,97.8927,1326111.3857793
2017-08-30,98.2648,99.6198,97.7591,98.5415,776553.47791697
2017-08-31,98.3793,99.2953,97.4155,97.8927,675044.63722731
2017-09-01,97.511,99.1713,97.3488,98.6274,615535.8771513
2017-09-04,97.8449,97.8449,96.719,97.3106,417752.87907326
2017-09-05,97.3106,99.4194,97.1388,97.1388,458979.54701898
2017-09-06,97.1388,98.4747,97.1388,98.4747,1137923.73511
2017-09-07,98.3793,99.5912,97.3869,98.6274,807171.39730236
2017-09-08,98.5034,99.4194,98.0549,99.219,604921.88866776
2017-09-11,99.6198,104.992,99.2953,104.601,1201721.8963375
2017-09-12,104.601,104.858,103.742,104.811,1026307.0825202
2017-09-13,105.03,107.015,103.37,103.484,1035739.992309
2017-09-14,104.028,104.992,103.78,104.601,525938.42993558
2017-09-15,104.601,105.975,103.942,104.944,1929910.8828924
2017-09-18,105.24,105.813,104.648,105.488,485904.36851575
2017-09-19,103.981,105.355,103.904,103.942,610313.76966577
2017-09-20,104.238,105.259,104.028,104.782,481165.38195152
2017-09-21,104.811,105.192,99.8297,99.9156,1042386.3109269
2017-09-22,99.219,100.545,97.5873,99.8774,1335777.9961439
2017-09-25,99.8774,101.461,98.7992,99.7534,402612.64490839
2017-09-26,99.7534,102.988,99.5053,101.366,1055588.8214834
2017-09-27,101.91,102.282,100.622,101.824,569902.43377378
2017-09-28,101.862,102.368,100.087,100.87,739060.77926102
2017-09-29,100.87,102.206,99.8774,101.042,589848.72552016
2017-10-02,101.366,104.448,101.366,104.066,596513.90786172
2017-10-03,104.286,106.566,104.105,104.448,676669.0134269
2017-10-04,104.601,105.765,103.074,103.532,407743.57772982
2017-10-05,103.532,105.946,102.826,105.44,453919.87715341
2017-10-06,105.259,109.391,105.24,109.181,1228361.6660109
2017-10-09,109.582,109.839,107.511,108.761,776014.81380949
2017-10-10,109.582,110.336,108.589,110.336,820525.86563232
2017-10-11,110.584,111.5,109.763,111.252,1242614.2571815
2017-10-12,111.633,111.633,108.065,108.589,746516.14202484
2017-10-13,108.513,109.582,108.265,109.582,500344.54893783
2017-10-16,109.677,109.925,106.967,108.761,711588.90977961
2017-10-17,109.009,109.429,107.883,108.341,950927.64298188
2017-10-18,108.761,109.763,107.845,107.921,1261753.6007513
2017-10-19,103.694,104.066,100.288,100.288,1661443.4164851
2017-10-20,101.624,102.168,99.219,101.042,935168.04989187
2017-10-23,101.461,103.532,101.318,102.702,887757.22455659
2017-10-24,102.702,102.826,101.08,102.368,915802.34163876
2017-10-25,102.482,104.524,102.368,103.866,838757.65449965
2017-10-26,104.105,105.488,104.066,105.355,626154.05757343
2017-10-27,105.851,108.427,105.689,107.635,675198.69097011
2017-10-30,107.769,109.792,107.683,108.923,521263.37043468
2017-10-31,108.513,108.723,106.395,106.853,796037.60843495
2017-11-02,106.681,109.009,106.681,107.177,972455.34355741
2017-11-03,107.273,107.816,105.689,106.853,565318.54893699
2017-11-06,107.349,107.845,104.028,104.601,744887.57388667
2017-11-07,104.601,106.194,102.702,102.988,1277878.9404824
2017-11-08,103.57,103.78,101.213,102.33,770456.30325294
2017-11-09,102.53,104.858,101.786,101.786,862624.4568026
2017-11-10,102.072,104.105,101.748,102.788,656004.85219876
2017-11-13,102.94,103.694,101.366,102.702,650843.52782263
2017-11-14,103.608,105.517,103.532,105.517,670800.29941546
2017-11-15,104.601,104.782,100.202,101.29,622148.66026062
2017-11-16,101.862,102.406,96.1942,96.261,1470427.2552592
2017-11-17,96.2228,100.087,96.0987,100.087,574487.36659522
2017-11-20,99.5912,101.242,98.5034,100.784,658868.99423327
2017-11-21,101.166,101.576,99.9156,100.135,508726.33012774
2017-11-22,100.412,100.784,98.2171,99.6675,665054.19960747
2017-11-23,98.7992,101.91,98.7992,101.7,375445.73895865
2017-11-24,101.318,102.406,98.6656,98.9232,403373.48176059
2017-11-27,99.219,102.826,98.7992,101.7,677097.63914667
2017-11-28,101.91,102.368,98.427,100.956,615853.41649871
2017-11-29,101.29,102.12,95.6884,96.2991,676099.95776472
2017-11-30,96.6426,96.6426,91.7408,91.9861,1812648.7370206
2017-12-01,92.9851,93.4842,88.5834,88.5834,1403705.2168723
2017-12-04,89.1215,92.4126,87.1282,89.5862,942791.09019887
2017-12-05,89.6664,92.7762,88.8334,92.0681,658853.2744636
2017-12-06,92.0681,94.6016,90.1578,94.6016,1313770.318601
2017-12-07,94.3478,94.7743,91.3229,92.7313,1098233.4126537
2017-12-08,93.53,94.1025,91.6597,92.2046,427448.83300788
2017-12-11,92.4498,92.6941,85.0156,85.0156,1220928.3109246
2017-12-12,84.2675,87.1711,83.2302,87.1282,1569172.5604402
2017-12-13,87.1711,89.0414,86.1377,87.3438,760942.69864653
2017-12-14,87.1282,88.6692,86.758,88.2131,686458.23799491
2017-12-15,87.215,89.4164,86.466,88.1702,1773478.2149481
2017-12-18,88.5395,90.0777,87.9641,89.9975,620066.31477121
2017-12-19,90.0777,91.6139,89.7923,90.5424,564545.13626905
2017-12-20,90.9059,91.3229,88.7122,89.4164,418888.89442833
2017-12-21,89.8725,92.1588,89.8277,92.0223,535472.99423488
2017-12-22,92.0223,92.9126,91.7408,92.2771,235921.25527524
2017-12-27,92.5672,94.3478,92.2313,93.821,341941.6698612
2017-12-28,93.4031,93.821,90.8238,90.8238,497589.39730639
2017-12-29,90.9966,91.5681,88.007,88.007,621585.89250631
2018-01-03,88.6692,90.1578,86.5518,87.5853,1094468.0038245
2018-01-04,88.7475,90.1225,87.9202,88.8334,1135910.5566071
2018-01-05,88.4202,88.5395,87.4211,88.5395,1213254.9673547
2018-01-08,89.1664,91.8229,88.5834,91.6597,647663.94241
2018-01-09,92.0681,92.322,88.5395,88.8334,990165.23607158
2018-01-10,89.0414,89.2465,87.3438,88.049,645823.68137356
2018-01-11,88.8334,89.4965,87.465,88.8753,947167.47407598
2018-01-12,89.2465,90.2475,88.2914,89.2465,859204.88290629
2018-01-15,88.4202,89.3715,88.049,88.5834,380815.61227912
2018-01-16,88.5834,91.0328,88.007,90.8238,1124309.3665881
2018-01-17,90.7876,92.0681,89.9527,91.2866,973705.58923878
2018-01-18,91.487,91.7408,90.1225,90.2914,753989.32052762
2018-01-19,90.8238,91.0691,89.2112,90.3277,966167.43568801
2018-01-22,89.1664,93.3668,89.1215,92.9851,1032257.539334
2018-01-23,93.5663,94.8105,91.8678,93.821,1143705.4663959
2018-01-24,93.8936,93.8936,91.9498,92.4126,631532.31477106
2018-01-25,91.3229,91.3229,87.3782,87.5499,1824038.2341413
2018-01-26,88.5061,90.9508,87.8,90.8601,1152733.8541117
2018-01-29,90.4966,90.9059,89.8277,90.7876,672928.75622925
2018-01-30,90.0777,90.8601,88.6273,89.5414,1050597.2706197
2018-01-31,89.2465,90.8601,88.2131,90.0777,671311.71592217
2018-02-01,90.7055,90.8238,87.5499,89.5862,707893.7159217
2018-02-02,87.7131,88.7122,85.6387,85.6387,1984162.9519896
2018-02-05,85.5137,87.008,83.3142,87.008,1385747.999982
2018-02-06,82.5251,85.3476,79.8504,82.193,2844815.1016905
2018-02-07,84.1854,84.4335,81.9268,83.6033,1651897.3243547
2018-02-08,83.3963,83.3963,78.7216,78.8876,1906199.1823169
2018-02-09,78.4907,80.4315,77.4439,77.6261,1745121.8464264
2018-02-12,78.8542,79.984,78.4725,78.9048,725312.26870458
2018-02-13,79.2044,80.1166,79.2044,79.984,928077.38578448
2018-02-14,80.4487,81.1291,79.8504,80.6643,1047588.5067042
2018-02-15,80.6643,81.2626,78.2731,78.2731,980183.1823289
2018-02-16,79.254,79.254,77.8084,78.2082,717079.30133425
2018-02-19,78.1242,79.2044,77.4945,78.024,349320.52974594
2018-02-20,78.0412,79.4525,77.3943,79.2865,367047.19001442
2018-02-21,79.4353,79.4353,77.4763,79.2865,782300.6257096
2018-02-22,78.4907,78.4907,75.9658,77.3943,1294707.4779102
2018-02-23,77.692,78.922,76.9954,77.212,1081442.6026731
2018-02-26,78.2082,79.4201,77.6758,77.9582,623926.04221837
2018-02-27,78.2731,84.9736,76.5641,82.027,3510071.5623344
2018-02-28,81.9926,82.193,79.9191,80.1338,1644099.270612
2018-03-01,80.0832,81.3132,79.2865,79.5861,1539519.8349128
2018-03-02,79.2044,80.3161,78.1405,79.0374,648660.5758073
2018-03-05,76.8122,79.0374,76.065,76.8962,1464922.1919195
2018-03-06,77.5441,78.4553,76.5641,78.0412,828472.7331946
2018-03-07,76.9782,77.9429,76.0154,77.9429,1224608.8329975
2018-03-08,78.0412,78.0412,76.0488,76.3818,826866.17273397
2018-03-09,76.463,78.0412,74.9696,78.0412,912891.04029523
2018-03-12,78.8723,80.0336,78.0746,79.5021,598837.28981947
2018-03-13,79.7015,80.1338,78.2082,78.6395,899864.59115912
2018-03-14,78.0746,78.4067,76.1967,76.1967,1150722.7715781
2018-03-15,76.463,76.8294,75.4677,75.7168,1061279.3781052
2018-03-16,75.5679,75.9992,73.2759,73.4257,3463534.756193
2018-03-19,73.4257,74.6375,72.8102,72.8102,408132.38003308
2018-03-20,72.5946,73.127,71.0678,71.5984,1111602.5527687
2018-03-21,71.5163,75.6996,71.5163,75.2855,1914160.7216642
2018-03-22,74.7368,75.0192,73.1929,73.3589,719800.91745705
2018-03-23,72.2301,72.4953,70.8522,71.3999,1534356.4145674
2018-03-26,71.6823,72.5631,71.1499,72.2301,557573.94241118
2018-03-27,72.2301,73.5583,71.5822,71.5822,519075.17849613
2018-03-28,71.2167,71.3655,68.876,69.4056,1070649.4088153
2018-03-29,70.2043,70.4705,69.1737,69.8379,956350.96351923
2018-04-03,69.9543,73.7081,69.8216,72.6118,1395101.2629377
2018-04-04,72.5631,72.9772,71.2663,71.2663,949236.19576501
2018-04-05,72.2301,75.2187,72.2301,74.3217,970558.49135014
2018-04-06,74.3217,77.4277,73.9391,77.0278,928224.10363476
2018-04-09,77.0278,78.024,74.3217,75.0192,1110537.8003694
2018-04-10,77.4592,77.4592,73.4419,73.9228,1332317.5508464
2018-04-11,73.7244,74.7206,72.8102,74.2396,1269610.3416342
2018-04-12,74.2053,75.8007,74.0727,75.8007,656033.14778418
2018-04-13,75.8828,76.5469,75.5507,75.5507,496049.90786303
2018-04-16,76.1967,76.3818,75.1194,75.9334,343617.39730839
2018-04-17,75.816,76.0994,72.6442,73.0268,1147891.1170676
2018-04-18,73.0593,73.4419,72.3131,73.4419,993990.38002546
2018-04-19,73.1432,74.3551,73.1432,73.9228,705588.14970292
2018-04-20,74.0898,75.4677,72.9772,72.9772,779211.16697643
2018-04-23,73.2434,74.3055,72.961,73.8408,410149.75047451
2018-04-24,73.773,74.2559,72.4123,72.4123,1045609.9116947
2018-04-25,72.4123,72.7606,71.1499,71.981,688652.71784133
2018-04-26,71.732,74.6872,71.0335,74.6872,474278.02686523
2018-04-27,74.7206,75.2187,74.0564,74.6032,421521.43185632
2018-04-30,74.8866,75.9992,73.9066,74.4715,358965.13243295
2018-05-02,74.6538,74.6538,72.4619,72.4619,847611.02877977
2018-05-04,71.5669,72.064,69.0745,69.5564,1278619.8656264
2018-05-07,70.7529,70.7682,67.6632,67.6632,486550.97504166
2018-05-08,67.6632,68.6604,67.6632,68.3283,1378735.934723
2018-05-09,68.3283,71.981,67.8626,71.814,1075387.3473948
2018-05-10,71.814,71.8312,68.1117,70.4858,1332732.5527658
2018-05-11,70.7682,72.064,70.2043,71.814,636110.95968463
2018-05-14,71.814,72.8446,70.6852,72.5631,343349.1132393
2018-05-15,72.3293,72.6442,70.7024,70.7682,700043.26294675
2018-05-16,71.0335,71.7806,69.7062,69.9877,700364.99423274
2018-05-17,69.6718,72.9429,69.4247,71.7482,866135.20536302
2018-05-18,71.8484,71.981,69.2405,69.7386,486645.2936597
2018-05-21,69.9047,71.5669,69.4056,71.5669,739839.43185218
2018-05-22,71.3999,71.3999,69.1079,69.1079,935290.66409532
2018-05-23,68.9085,69.6222,67.896,68.6432,631316.42993421
2018-05-24,68.9915,70.9342,68.9915,70.2701,683556.36851318
2018-05-25,70.7844,71.3331,69.1241,69.8884,725659.15162204
2018-05-28,70.7358,71.1995,69.8884,71.1995,269672.64874889
2018-05-29,70.5869,70.6518,67.9953,68.0621,1164087.7197545
2018-05-30,67.8798,68.8922,67.0496,67.6632,2886368.7408454
2018-06-01,67.6632,68.3607,66.7166,68.0621,610499.26294792
2018-06-04,68.6432,69.9047,68.2615,69.1422,514645.34740214
2018-06-05,70.1537,72.0306,69.772,72.0306,1134305.0441311
2018-06-06,72.0469,75.1356,71.6823,73.4753,2167829.5969008
2018-06-07,74.7206,75.086,72.147,72.6442,919100.34931626
2018-06-08,72.2301,72.9429,71.3999,72.5278,955099.66985322
2018-06-11,72.628,72.9772,70.6852,70.6852,631355.20536607
2018-06-12,70.835,72.3131,69.9877,72.2301,619077.01726642
2018-06-13,72.2301,72.2301,70.4858,71.2339,777932.62570965
2018-06-14,70.8178,71.2663,70.0707,70.835,755569.68137213
2018-06-15,70.918,71.0678,69.5058,69.8884,2172176.6372078
2018-06-18,70.0707,71.1499,67.7462,68.0783,548388.35699863
2018-06-19,67.2472,68.3436,66.584,67.0496,1126641.132423
2018-06-20,67.7634,69.2081,67.7634,68.3283,658836.50670928
2018-06-21,68.6107,70.022,67.6804,68.9085,1170153.4548792
2018-06-22,69.1585,69.8722,68.2119,68.7424,1195822.7907714
2018-06-25,68.2434,69.5401,68.0955,68.4943,371631.07485121
2018-06-26,68.3283,70.3856,68.3121,69.4399,621516.72551975
2018-06-27,69.1585,69.4905,67.5143,68.3283,583304.06141276
2018-06-28,68.0783,69.9877,67.4132,68.4943,842546.11899096
2018-06-29,69.4905,69.9047,68.9085,69.7882,733968.62187145
2018-07-02,68.7768,69.1422,67.9123,67.9123,324022.18041805
2018-07-03,68.1451,69.7386,68.1451,69.7224,423057.77734575
2018-07-04,69.1585,72.4457,69.0745,72.4457,493788.35699934
2018-07-05,72.147,72.794,69.7386,69.7386,629758.07676724
2018-07-06,70.0048,71.1175,69.4562,70.4027,660789.95008738
2018-07-09,71.3503,71.3503,68.6604,69.1737,399615.40882398
2018-07-10,69.5726,70.4361,68.8092,70.0048,529904.00383188
2018-07-11,69.9047,69.9047,68.4943,68.4943,494671.80805499
2018-07-12,68.8092,68.9085,67.2319,67.4132,651457.64682454
2018-07-13,68.2119,68.2434,67.2472,68.0621,471783.82341037
2018-07-16,68.0783,68.5096,67.3483,67.3483,331578.14970778
2018-07-17,67.9123,69.7386,67.2815,69.6394,773331.97311854
2018-07-18,69.7386,70.1031,69.2577,69.7882,640450.66409916
2018-07-19,69.9094,72.0621,69.8226,72.0621,1036510.261023
2018-07-20,72.5784,75.712,72.0621,74.9028,2252400.9097596
2018-07-23,75.0917,77.9162,74.5765,77.1414,906584.26870222
2018-07-24,77.1586,78.8638,76.3847,78.0708,853309.96927873
2018-07-25,78.0889,80.4124,76.0746,79.9821,882953.26294437
2018-07-26,80.0689,81.8075,79.6386,81.3437,1072091.4356866
2018-07-27,81.756,81.756,79.9477,80.2932,451961.19385209
2018-07-30,80.3447,82.1691,79.9821,82.1014,609289.8886677
2018-07-31,82.0489,82.0489,79.6033,79.7578,889514.69480609
2018-08-01,80.0689,80.4659,79.0365,80.1204,585080.39538587
2018-08-02,80.1204,80.3609,78.7941,78.984,682376.33780303
2018-08-03,79.1386,80.9124,79.1386,80.7407,500569.86563649
2018-08-06,80.6357,80.7407,79.2769,80.3266,332975.11323943
2018-08-07,80.4659,80.7569,79.2597,80.1376,465807.16698051
2018-08-08,80.2235,80.4659,79.7245,80.2235,521406.94433103
2018-08-09,80.0861,81.2569,79.6204,81.2569,449202.89826671
2018-08-10,80.1548,80.8437,78.8638,79.2073,1137666.978872
2018-08-13,79.2073,83.0642,77.8475,82.0661,1764477.0748331
2018-08-14,82.651,84.6835,82.359,84.2007,1090292.8329993
2018-08-16,83.5127,84.7865,82.1863,84.4593,1506712.6756042
2018-08-17,84.5461,84.6663,81.6186,82.4106,892440.66793465
2018-08-20,82.6338,85.1997,82.5651,84.0289,687593.20536534
2018-08-21,84.3572,84.3572,83.0642,83.6329,719918.29173728
2018-08-22,83.6329,85.4058,83.2884,84.5461,972016.2379912
2018-08-23,84.4936,85.4583,83.2188,83.2188,880977.81188874
2018-08-24,83.1682,84.8209,82.3924,84.7865,552363.36275673
2018-08-27,84.8037,86.0089,84.8037,85.4058,571173.63914804
2018-08-28,85.4058,86.9564,83.8056,86.0948,838185.45488353
2018-08-29,86.0776,87.6883,85.0785,86.6558,781323.90402055
2018-08-30,86.8705,87.4297,83.9783,84.9755,1171494.8752247
2018-08-31,84.1157,85.7513,83.0814,84.5804,954381.80037147
2018-09-03,84.8037,86.6978,84.4936,85.7513,463169.38962929
2018-09-04,86.0948,86.9564,84.2865,84.4764,658280.02686284
2018-09-05,84.5461,88.5919,83.6844,87.8181,1240929.0978725
2018-09-06,87.7303,88.1606,85.8715,87.0862,1245075.9731124
2018-09-07,87.0862,89.1931,86.6129,88.1187,905037.44336635
2018-09-10,88.6778,89.363,86.5251,87.6015,519061.55469575
2018-09-11,87.9889,90.2742,87.6454,90.2742,1403152.9289645
2018-09-12,90.2742,91.2237,88.2914,89.7561,1804199.8848134
2018-09-13,90.3973,91.696,88.1606,89.0242,1060925.1592952
2018-09-14,89.6664,89.6664,85.5957,85.5957,745856.9596832
2018-09-17,85.4058,87.215,85.0623,86.4831,1227160.6756078
2018-09-18,86.5251,87.5585,85.9411,86.1816,987054.81764551
2018-09-19,87.0423,87.0862,83.5127,84.8037,1742665.3704188
2018-09-20,85.235,85.527,83.0814,83.5127,1500761.1708058
2018-09-21,84.3218,85.4745,82.8237,84.0633,8515632.9327108
2018-09-24,84.0804,87.215,84.0804,86.6558,1077972.7255138
2018-09-25,86.7837,90.2742,86.2245,86.2245,1344823.151614
2018-09-26,86.3534,86.6558,83.8056,86.2245,1069404.4030571
2018-09-27,86.2675,88.1606,85.4927,87.9459,1209013.7734968
2018-09-28,86.9564,88.2914,85.3724,86.9564,931879.47407617
2018-10-01,87.7303,89.363,87.3438,88.4202,788462.77542161
2018-10-02,87.0423,87.903,84.6663,85.1997,1179274.0652438
2018-10-03,85.6644,86.2245,84.3905,84.9593,364991.04414113
2018-10-04,84.8037,85.9927,84.0461,85.4745,941660.31476703
2018-10-05,85.8371,85.8371,83.4268,83.7884,1184607.2591017
2018-10-08,83.943,84.2007,79.8962,82.1863,951617.21687822
2018-10-09,81.9287,84.236,81.7903,84.236,1230795.0863564
2018-10-10,84.236,84.236,80.7054,81.3771,1004273.2053612
2018-10-11,79.9821,81.859,78.8638,80.6023,1399778.4184079
2018-10-12,81.6186,83.34,80.8256,82.9106,1429341.0172559
2018-10-15,82.9106,83.0127,81.1873,82.2035,421484.75239375
2018-10-16,82.4793,84.0633,81.36,84.0633,620820.86371554
2018-10-17,84.7522,84.7694,81.2044,81.9115,678251.4702407
2018-10-18,82.1691,82.4277,79.5517,80.9296,906965.73511297
2018-10-19,81.068,81.3437,79.6386,80.7922,674228.25718893
2018-10-22,80.8256,81.3084,79.7245,80.4296,717329.76966438
2018-10-23,79.6386,80.3266,78.3466,78.3466,834546.85219644
2018-10-24,78.7426,79.6033,78.0021,78.7769,946400.34931591
2018-10-25,77.6586,78.2092,75.7635,76.0393,1424509.8080429
2018-10-26,76.0393,76.4019,72.9228,73.0431,1158557.5047834
2018-10-29,73.4047,76.3847,73.0602,76.3847,1218271.6698498
2018-10-30,76.1252,78.2435,75.815,78.2435,1782281.2859653
2018-10-31,78.4334,79.9143,78.3809,79.4143,1319697.7197525
2018-11-02,80.4124,81.1539,79.7932,80.4993,1198237.3473932
2018-11-05,80.4993,83.0642,80.1376,82.8066,664879.18617178
2018-11-06,83.1854,84.1844,81.8075,83.0814,1071533.9078555
2018-11-07,82.3075,84.1157,82.3075,84.0461,835428.2072828
2018-11-08,84.1157,84.1157,80.4993,80.9296,1455101.5278122
2018-11-09,80.7741,83.5127,79.6901,83.0298,1089334.9750338
2018-11-13,83.7026,84.236,81.8943,82.3247,992113.43952645
2018-11-14,81.8247,85.5785,81.8247,84.2007,1027058.4875106
2018-11-15,85.2169,85.5957,83.6491,84.0461,583956.95584653
2018-11-16,84.0461,85.4411,83.1005,85.235,989337.32820211
2018-11-19,85.4927,87.6454,84.4593,87.6454,1166044.3070866
2018-11-20,86.9564,87.7303,85.5785,87.0423,1072521.109391
2018-11-21,87.1711,89.4965,87.0423,88.2036,1435716.9558355
2018-11-22,87.8181,90.4422,86.5251,90.0605,710920.29557617
2018-11-23,89.5862,90.8238,87.4727,87.9459,680049.81189135
2018-11-26,87.9889,89.4526,86.6558,87.1282,591598.85987714
2018-11-27,87.4297,91.0052,86.0948,91.0052,1567607.9193654
2018-11-28,90.7055,95.135,90.6149,94.6197,1179609.4203302
2018-11-29,95.135,97.5396,94.7924,97.1579,1474301.6544914
2018-11-30,97.072,97.072,94.0205,94.7924,2180489.2514112
2018-12-03,95.5644,96.7285,92.3401,93.9298,1408082.6487341
2018-12-04,92.9031,94.1025,92.0319,93.7571,1270484.360828
2018-12-05,92.1225,95.2972,91.8229,95.135,562237.47408098
